"pathway","gene"
"CAMPS_COLON_CANCER_COPY_NUMBER_UP","PEX5L"
"CAMPS_COLON_CANCER_COPY_NUMBER_UP","PRKN"
"CAMPS_COLON_CANCER_COPY_NUMBER_UP","PTPRD"
"CAMPS_COLON_CANCER_COPY_NUMBER_UP","PYCR1"
"CAMPS_COLON_CANCER_COPY_NUMBER_UP","RASD1"
"CAMPS_COLON_CANCER_COPY_NUMBER_UP","RPS15"
"CAMPS_COLON_CANCER_COPY_NUMBER_UP","RXRA"
"CAMPS_COLON_CANCER_COPY_NUMBER_UP","SHMT1"
"CAMPS_COLON_CANCER_COPY_NUMBER_UP","SIRT7"
"CAMPS_COLON_CANCER_COPY_NUMBER_UP","SMCR8"
"CAMPS_COLON_CANCER_COPY_NUMBER_UP","TMEM51-AS1"
"CAMPS_COLON_CANCER_COPY_NUMBER_UP","TOP1"
"CAMPS_COLON_CANCER_COPY_NUMBER_UP","TOP3A"
"CAMPS_COLON_CANCER_COPY_NUMBER_UP","TRAF7"
"CAMPS_COLON_CANCER_COPY_NUMBER_UP","UPF1"
"CAMPS_COLON_CANCER_COPY_NUMBER_UP","USP32P2"
"CAMPS_COLON_CANCER_COPY_NUMBER_UP","XPNPEP1"
"CAMPS_COLON_CANCER_COPY_NUMBER_UP","YY1AP1"
"CAMPS_COLON_CANCER_COPY_NUMBER_UP","ZDHHC8"
"CAMPS_COLON_CANCER_COPY_NUMBER_UP","DNAAF19"
"GRADE_COLON_AND_RECTAL_CANCER_DN","ACTL8"
"GRADE_COLON_AND_RECTAL_CANCER_DN","ADAMTSL4"
"GRADE_COLON_AND_RECTAL_CANCER_DN","AKR7A2"
"GRADE_COLON_AND_RECTAL_CANCER_DN","AOC2"
"GRADE_COLON_AND_RECTAL_CANCER_DN","B3GALNT1"
"GRADE_COLON_AND_RECTAL_CANCER_DN","C14orf132"
"GRADE_COLON_AND_RECTAL_CANCER_DN","C2orf88"
"GRADE_COLON_AND_RECTAL_CANCER_DN","CA5A"
"GRADE_COLON_AND_RECTAL_CANCER_DN","CACNA2D2"
"GRADE_COLON_AND_RECTAL_CANCER_DN","CBS"
"GRADE_COLON_AND_RECTAL_CANCER_DN","CCDC71"
"GRADE_COLON_AND_RECTAL_CANCER_DN","CCR9"
"GRADE_COLON_AND_RECTAL_CANCER_DN","CD28"
"GRADE_COLON_AND_RECTAL_CANCER_DN","CDK12"
"GRADE_COLON_AND_RECTAL_CANCER_DN","CFD"
"GRADE_COLON_AND_RECTAL_CANCER_DN","CHST15"
"GRADE_COLON_AND_RECTAL_CANCER_DN","CHST8"
"GRADE_COLON_AND_RECTAL_CANCER_DN","COL4A5"
"GRADE_COLON_AND_RECTAL_CANCER_DN","CPN2"
"GRADE_COLON_AND_RECTAL_CANCER_DN","CX3CR1"
"GRADE_COLON_AND_RECTAL_CANCER_DN","CYB5D1"
"GRADE_COLON_AND_RECTAL_CANCER_DN","DAP"
"GRADE_COLON_AND_RECTAL_CANCER_DN","DHPS"
"GRADE_COLON_AND_RECTAL_CANCER_DN","FABP7"
"GRADE_COLON_AND_RECTAL_CANCER_DN","FAN1"
"GRADE_COLON_AND_RECTAL_CANCER_DN","FHL1"
"GRADE_COLON_AND_RECTAL_CANCER_DN","FKRP"
"GRADE_COLON_AND_RECTAL_CANCER_DN","GFI1"
"GRADE_COLON_AND_RECTAL_CANCER_DN","GGA1"
"GRADE_COLON_AND_RECTAL_CANCER_DN","GNA11"
"GRADE_COLON_AND_RECTAL_CANCER_DN","GNPDA1"
