"pathway","gene"
"ACEVEDO_LIVER_CANCER_DN","RDH16"
"ACEVEDO_LIVER_CANCER_DN","RDH5"
"ACEVEDO_LIVER_CANCER_DN","REEP6"
"ACEVEDO_LIVER_CANCER_DN","RELN"
"ACEVEDO_LIVER_CANCER_DN","RETSAT"
"ACEVEDO_LIVER_CANCER_DN","RGL1"
"ACEVEDO_LIVER_CANCER_DN","RITA1"
"ACEVEDO_LIVER_CANCER_DN","RND3"
"ACEVEDO_LIVER_CANCER_DN","RNF115"
"ACEVEDO_LIVER_CANCER_DN","RPF2"
"ACEVEDO_LIVER_CANCER_DN","RPL12"
"ACEVEDO_LIVER_CANCER_DN","RPL3"
"ACEVEDO_LIVER_CANCER_DN","RPUSD4"
"ACEVEDO_LIVER_CANCER_DN","RXRA"
"ACEVEDO_LIVER_CANCER_DN","SAA4"
"ACEVEDO_LIVER_CANCER_DN","SAMD4A"
"ACEVEDO_LIVER_CANCER_DN","SAP18"
"ACEVEDO_LIVER_CANCER_DN","SARAF"
"ACEVEDO_LIVER_CANCER_DN","SARS2"
"ACEVEDO_LIVER_CANCER_DN","SCD"
"ACEVEDO_LIVER_CANCER_DN","SCYL1"
"ACEVEDO_LIVER_CANCER_DN","SDC4"
"ACEVEDO_LIVER_CANCER_DN","SDHAF2"
"ACEVEDO_LIVER_CANCER_DN","SDHB"
"ACEVEDO_LIVER_CANCER_DN","SEC14L4"
"ACEVEDO_LIVER_CANCER_DN","SECISBP2L"
"ACEVEDO_LIVER_CANCER_DN","SELENOO"
"ACEVEDO_LIVER_CANCER_DN","SELENOW"
"ACEVEDO_LIVER_CANCER_DN","SERBP1"
"ACEVEDO_LIVER_CANCER_DN","SERPINA10"
"ACEVEDO_LIVER_CANCER_DN","SERPINA5"
"ACEVEDO_LIVER_CANCER_DN","SERPINA6"
"ACEVEDO_LIVER_CANCER_DN","SERPINE1"
"ACEVEDO_LIVER_CANCER_DN","SERPINF1"
"ACEVEDO_LIVER_CANCER_DN","SERPINF2"
"ACEVEDO_LIVER_CANCER_DN","SERTAD1"
"ACEVEDO_LIVER_CANCER_DN","SFXN1"
"ACEVEDO_LIVER_CANCER_DN","SFXN5"
"ACEVEDO_LIVER_CANCER_DN","SGPP1"
"ACEVEDO_LIVER_CANCER_DN","SH3BGRL2"
"ACEVEDO_LIVER_CANCER_DN","SHBG"
"ACEVEDO_LIVER_CANCER_DN","SHFL"
"ACEVEDO_LIVER_CANCER_DN","SHMT1"
"ACEVEDO_LIVER_CANCER_DN","SHMT2"
"ACEVEDO_LIVER_CANCER_DN","SIDT2"
"ACEVEDO_LIVER_CANCER_DN","SIRPA"
"ACEVEDO_LIVER_CANCER_DN","SKAP1"
"ACEVEDO_LIVER_CANCER_DN","SLC10A1"
"ACEVEDO_LIVER_CANCER_DN","SLC13A5"
"ACEVEDO_LIVER_CANCER_DN","SLC19A3"
"ACEVEDO_LIVER_CANCER_DN","SLC20A1"
"ACEVEDO_LIVER_CANCER_DN","SLC22A1"
"ACEVEDO_LIVER_CANCER_DN","SLC25A10"
"ACEVEDO_LIVER_CANCER_DN","SLC25A11"
"ACEVEDO_LIVER_CANCER_DN","SLC25A23"
"ACEVEDO_LIVER_CANCER_DN","SLC25A47"
"ACEVEDO_LIVER_CANCER_DN","SLC2A2"
"ACEVEDO_LIVER_CANCER_DN","SLC35A1"
"ACEVEDO_LIVER_CANCER_DN","SLC39A14"
"ACEVEDO_LIVER_CANCER_DN","SLC6A12"
"ACEVEDO_LIVER_CANCER_DN","SLC7A5"
"ACEVEDO_LIVER_CANCER_DN","SLC8B1"
"ACEVEDO_LIVER_CANCER_DN","SMIM14"
"ACEVEDO_LIVER_CANCER_DN","SNAPC4"
"ACEVEDO_LIVER_CANCER_DN","SOD1"
"ACEVEDO_LIVER_CANCER_DN","SPP2"
"ACEVEDO_LIVER_CANCER_DN","SRD5A1"
"ACEVEDO_LIVER_CANCER_DN","SRF"
"ACEVEDO_LIVER_CANCER_DN","SRSF5"
"ACEVEDO_LIVER_CANCER_DN","SRSF6"
"ACEVEDO_LIVER_CANCER_DN","STAB1"
"ACEVEDO_LIVER_CANCER_DN","STAP2"
"ACEVEDO_LIVER_CANCER_DN","STK11"
"ACEVEDO_LIVER_CANCER_DN","SYNJ2BP"
"ACEVEDO_LIVER_CANCER_DN","TAF6L"
"ACEVEDO_LIVER_CANCER_DN","TBL1X"
"ACEVEDO_LIVER_CANCER_DN","TCEA3"
"ACEVEDO_LIVER_CANCER_DN","TCF25"
"ACEVEDO_LIVER_CANCER_DN","TCIM"
"ACEVEDO_LIVER_CANCER_DN","TENT5A"
"ACEVEDO_LIVER_CANCER_DN","TERF2IP"
"ACEVEDO_LIVER_CANCER_DN","TFF3"
"ACEVEDO_LIVER_CANCER_DN","TGDS"
"ACEVEDO_LIVER_CANCER_DN","THOC2"
"ACEVEDO_LIVER_CANCER_DN","THOP1"
"ACEVEDO_LIVER_CANCER_DN","THRSP"
"ACEVEDO_LIVER_CANCER_DN","TKFC"
"ACEVEDO_LIVER_CANCER_DN","TM7SF2"
"ACEVEDO_LIVER_CANCER_DN","TMBIM6"
