"pathway","gene"
"AGUIRRE_PANCREATIC_CANCER_COPY_NUMBER_UP","DDT"
"AGUIRRE_PANCREATIC_CANCER_COPY_NUMBER_UP","DERL1"
"AGUIRRE_PANCREATIC_CANCER_COPY_NUMBER_UP","DGAT1"
"AGUIRRE_PANCREATIC_CANCER_COPY_NUMBER_UP","DKKL1"
"AGUIRRE_PANCREATIC_CANCER_COPY_NUMBER_UP","DLD"
"AGUIRRE_PANCREATIC_CANCER_COPY_NUMBER_UP","DLGAP5"
"AGUIRRE_PANCREATIC_CANCER_COPY_NUMBER_UP","DMPK"
"AGUIRRE_PANCREATIC_CANCER_COPY_NUMBER_UP","DOCK4"
"AGUIRRE_PANCREATIC_CANCER_COPY_NUMBER_UP","DPF1"
"AGUIRRE_PANCREATIC_CANCER_COPY_NUMBER_UP","DUSP3"
"AGUIRRE_PANCREATIC_CANCER_COPY_NUMBER_UP","EAPP"
"AGUIRRE_PANCREATIC_CANCER_COPY_NUMBER_UP","EEF1D"
"AGUIRRE_PANCREATIC_CANCER_COPY_NUMBER_UP","EHD2"
"AGUIRRE_PANCREATIC_CANCER_COPY_NUMBER_UP","EIF3K"
"AGUIRRE_PANCREATIC_CANCER_COPY_NUMBER_UP","EML2"
"AGUIRRE_PANCREATIC_CANCER_COPY_NUMBER_UP","EPN1"
"AGUIRRE_PANCREATIC_CANCER_COPY_NUMBER_UP","EPN3"
"AGUIRRE_PANCREATIC_CANCER_COPY_NUMBER_UP","EXOC3"
"AGUIRRE_PANCREATIC_CANCER_COPY_NUMBER_UP","EXOC5"
"AGUIRRE_PANCREATIC_CANCER_COPY_NUMBER_UP","EXOSC4"
"AGUIRRE_PANCREATIC_CANCER_COPY_NUMBER_UP","EZH1"
"AGUIRRE_PANCREATIC_CANCER_COPY_NUMBER_UP","FAM117A"
"AGUIRRE_PANCREATIC_CANCER_COPY_NUMBER_UP","FBXO17"
"AGUIRRE_PANCREATIC_CANCER_COPY_NUMBER_UP","FBXO34"
"AGUIRRE_PANCREATIC_CANCER_COPY_NUMBER_UP","FCF1"
"AGUIRRE_PANCREATIC_CANCER_COPY_NUMBER_UP","FIS1"
"AGUIRRE_PANCREATIC_CANCER_COPY_NUMBER_UP","FUT1"
"AGUIRRE_PANCREATIC_CANCER_COPY_NUMBER_UP","G6PC3"
"AGUIRRE_PANCREATIC_CANCER_COPY_NUMBER_UP","GARS1"
"AGUIRRE_PANCREATIC_CANCER_COPY_NUMBER_UP","GFUS"
"AGUIRRE_PANCREATIC_CANCER_COPY_NUMBER_UP","GID8"
"AGUIRRE_PANCREATIC_CANCER_COPY_NUMBER_UP","GIPR"
"AGUIRRE_PANCREATIC_CANCER_COPY_NUMBER_UP","GNB2"
"AGUIRRE_PANCREATIC_CANCER_COPY_NUMBER_UP","GPAA1"
"AGUIRRE_PANCREATIC_CANCER_COPY_NUMBER_UP","GPATCH8"
"AGUIRRE_PANCREATIC_CANCER_COPY_NUMBER_UP","GPER1"
"AGUIRRE_PANCREATIC_CANCER_COPY_NUMBER_UP","GRN"
"AGUIRRE_PANCREATIC_CANCER_COPY_NUMBER_UP","GRWD1"
"AGUIRRE_PANCREATIC_CANCER_COPY_NUMBER_UP","GSDMD"
"AGUIRRE_PANCREATIC_CANCER_COPY_NUMBER_UP","GSTT1"
