"pathway","gene"
"LIN_ENDOMETRIAL_CANCER_MITOCHONDRIAL_SIGNATURE","CPNE3"
"LIN_ENDOMETRIAL_CANCER_MITOCHONDRIAL_SIGNATURE","CRAT"
"LIN_ENDOMETRIAL_CANCER_MITOCHONDRIAL_SIGNATURE","CREB3L4"
"LIN_ENDOMETRIAL_CANCER_MITOCHONDRIAL_SIGNATURE","CYBA"
"LIN_ENDOMETRIAL_CANCER_MITOCHONDRIAL_SIGNATURE","CYP2D6"
"LIN_ENDOMETRIAL_CANCER_MITOCHONDRIAL_SIGNATURE","DCAKD"
"LIN_ENDOMETRIAL_CANCER_MITOCHONDRIAL_SIGNATURE","DEGS1"
"LIN_ENDOMETRIAL_CANCER_MITOCHONDRIAL_SIGNATURE","DGAT2"
"LIN_ENDOMETRIAL_CANCER_MITOCHONDRIAL_SIGNATURE","DGLUCY"
"LIN_ENDOMETRIAL_CANCER_MITOCHONDRIAL_SIGNATURE","DHRS7B"
"LIN_ENDOMETRIAL_CANCER_MITOCHONDRIAL_SIGNATURE","DLGAP5"
"LIN_ENDOMETRIAL_CANCER_MITOCHONDRIAL_SIGNATURE","DNA2"
"LIN_ENDOMETRIAL_CANCER_MITOCHONDRIAL_SIGNATURE","DNAJC4"
"LIN_ENDOMETRIAL_CANCER_MITOCHONDRIAL_SIGNATURE","DUSP18"
"LIN_ENDOMETRIAL_CANCER_MITOCHONDRIAL_SIGNATURE","E2F1"
"LIN_ENDOMETRIAL_CANCER_MITOCHONDRIAL_SIGNATURE","ECI1"
"LIN_ENDOMETRIAL_CANCER_MITOCHONDRIAL_SIGNATURE","ELAC2"
"LIN_ENDOMETRIAL_CANCER_MITOCHONDRIAL_SIGNATURE","ENDOG"
"LIN_ENDOMETRIAL_CANCER_MITOCHONDRIAL_SIGNATURE","ERBB4"
"LIN_ENDOMETRIAL_CANCER_MITOCHONDRIAL_SIGNATURE","EYA2"
"LIN_ENDOMETRIAL_CANCER_MITOCHONDRIAL_SIGNATURE","FASTKD1"
"LIN_ENDOMETRIAL_CANCER_MITOCHONDRIAL_SIGNATURE","FASTKD3"
"LIN_ENDOMETRIAL_CANCER_MITOCHONDRIAL_SIGNATURE","FDXR"
"LIN_ENDOMETRIAL_CANCER_MITOCHONDRIAL_SIGNATURE","FMC1"
"LIN_ENDOMETRIAL_CANCER_MITOCHONDRIAL_SIGNATURE","FPGS"
"LIN_ENDOMETRIAL_CANCER_MITOCHONDRIAL_SIGNATURE","FUNDC2"
"LIN_ENDOMETRIAL_CANCER_MITOCHONDRIAL_SIGNATURE","GCDH"
"LIN_ENDOMETRIAL_CANCER_MITOCHONDRIAL_SIGNATURE","GFM2"
"LIN_ENDOMETRIAL_CANCER_MITOCHONDRIAL_SIGNATURE","GIMAP8"
"LIN_ENDOMETRIAL_CANCER_MITOCHONDRIAL_SIGNATURE","GLDC"
"LIN_ENDOMETRIAL_CANCER_MITOCHONDRIAL_SIGNATURE","GLYATL2"
"LIN_ENDOMETRIAL_CANCER_MITOCHONDRIAL_SIGNATURE","GOT2"
"LIN_ENDOMETRIAL_CANCER_MITOCHONDRIAL_SIGNATURE","GPN1"
"LIN_ENDOMETRIAL_CANCER_MITOCHONDRIAL_SIGNATURE","GPS2"
"LIN_ENDOMETRIAL_CANCER_MITOCHONDRIAL_SIGNATURE","GPX4"
"LIN_ENDOMETRIAL_CANCER_MITOCHONDRIAL_SIGNATURE","GRPEL2"
"LIN_ENDOMETRIAL_CANCER_MITOCHONDRIAL_SIGNATURE","GSTZ1"
"LIN_ENDOMETRIAL_CANCER_MITOCHONDRIAL_SIGNATURE","GTPBP8"
"LIN_ENDOMETRIAL_CANCER_MITOCHONDRIAL_SIGNATURE","GZMB"
"LIN_ENDOMETRIAL_CANCER_MITOCHONDRIAL_SIGNATURE","HARS2"
"LIN_ENDOMETRIAL_CANCER_MITOCHONDRIAL_SIGNATURE","HIF3A"
"LIN_ENDOMETRIAL_CANCER_MITOCHONDRIAL_SIGNATURE","HIP1R"
"LIN_ENDOMETRIAL_CANCER_MITOCHONDRIAL_SIGNATURE","HJURP"
"LIN_ENDOMETRIAL_CANCER_MITOCHONDRIAL_SIGNATURE","HK1"
"LIN_ENDOMETRIAL_CANCER_MITOCHONDRIAL_SIGNATURE","HMGA1"
